player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108778,T. Hupstead,F,25,5,12,3,4,2,4,6,5,11,1,1,0,2,1,15,Maryland-Eastern Shore,Notre Dame,FALSE,TRUE,2023-11-22,A
5178891,D. Ellis,G,25,6,8,1,1,0,0,0,2,2,0,0,0,2,1,13,Maryland-Eastern Shore,Notre Dame,FALSE,TRUE,2023-11-22,A
5108775,D. Johnson,G,19,0,2,0,0,2,2,0,0,0,1,0,1,2,2,2,Maryland-Eastern Shore,Notre Dame,FALSE,TRUE,2023-11-22,A
4898341,E. Wilson,G,28,1,6,0,2,0,0,1,2,3,1,2,1,2,2,2,Maryland-Eastern Shore,Notre Dame,FALSE,TRUE,2023-11-22,A
4898269,C. Davis,G,24,2,7,0,3,1,1,0,1,1,1,2,0,2,1,5,Maryland-Eastern Shore,Notre Dame,FALSE,TRUE,2023-11-22,A
5108776,V. Naboya,F,10,0,0,0,0,0,0,0,3,3,1,1,1,0,2,0,Maryland-Eastern Shore,Notre Dame,FALSE,FALSE,2023-11-22,A
5106673,K. Okworogwo,F,4,2,2,0,0,0,0,0,1,1,0,0,0,0,0,4,Maryland-Eastern Shore,Notre Dame,FALSE,FALSE,2023-11-22,A
5178894,I. Yaw,G,16,1,5,1,1,2,2,0,2,2,0,1,1,1,3,5,Maryland-Eastern Shore,Notre Dame,FALSE,FALSE,2023-11-22,A
5178893,A. Wilson,G,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Maryland-Eastern Shore,Notre Dame,FALSE,FALSE,2023-11-22,A
5178892,T. Mack,G,11,1,5,1,4,0,0,0,1,1,1,0,0,2,0,3,Maryland-Eastern Shore,Notre Dame,FALSE,FALSE,2023-11-22,A
5178890,D. Claxton,G,21,0,6,0,0,0,0,1,2,3,0,3,0,1,0,0,Maryland-Eastern Shore,Notre Dame,FALSE,FALSE,2023-11-22,A
5108777,T. Nnadozie,G,15,3,7,0,1,0,0,3,1,4,2,1,0,1,0,6,Maryland-Eastern Shore,Notre Dame,FALSE,FALSE,2023-11-22,A
NA,TEAM,NA,NA,21,61,6,16,7,9,12,21,33,8,11,4,16,12,55,Maryland-Eastern Shore,Notre Dame,FALSE,FALSE,2023-11-22,A
