number,name,position,height,weight,class,hometown
1,James Conley,G,"6' 3""",170 lbs,JR,"Derby, KS"
2,Austin Ruder,G,"6' 3""",200 lbs,SR,"Nixa, MO"
3,Jontray Harris,G,"6' 4""",180 lbs,JR,"Austin, TX"
10,Sam Kearns,G,"6' 0""",190 lbs,SO,"San Antonio, TX"
14,Josiah Showman,G,"6' 5""",210 lbs,SO,"Tulsa, OK"
20,Spencer Sutton,G,"6' 4""",215 lbs,FR,"Tulsa, OK"
23,Emmanuel Nzekwesi,F,"6' 8""",230 lbs,SO,"Trophy Club, TX"
24,R.J. Fuqua,G,"5' 11""",170 lbs,FR,"Tulsa, OK"
25,Javan White,F,"6' 10""",230 lbs,SO,"Ames, IA"
32,Kellen Manek,F,"6' 7""",227 lbs,FR,"Harrah, OK"
33,Emir Ahmedic,F,"6' 8""",250 lbs,FR,"Kladanj, Bosnia-Herzegovina"
44,Albert Owens,C,"6' 9""",262 lbs,SR,"Cedar Hill, TX"
52,Chris Miller,F,"6' 8""",261 lbs,SO,"Tulsa, OK"
