number,name,position,height,weight,class,hometown
0,Marquis Godwin,G,"6' 5""",185 lbs,FR,"Hampton, VA"
1,Alassane Kah,F,"6' 9""",215 lbs,SR,"Columbus, OH"
2,Justice Kithcart,G,"6' 1""",185 lbs,SO,"Durham, NC"
3,B.J. Stith,G,"6' 5""",215 lbs,JR,"Lawrenceville, VA"
4,Ahmad Caver,G,"6' 2""",170 lbs,JR,"Atlanta, GA"
10,Xavier Green,G,"6' 6""",180 lbs,FR,"Williamsburg, VA"
11,Michael Hueitt Jr.,G,"6' 3""",160 lbs,FR,"Fayetteville, NC"
12,Randy Haynes,G,"6' 4""",215 lbs,SR,"Dumfries, VA"
13,Aaron Carver,F,"6' 7""",220 lbs,SO,"Elizabeth City, NC"
15,Trey Porter,F,"6' 10""",230 lbs,JR,"Woodbridge, VA"
20,Loren Brill,G,"6' 0""",180 lbs,SO,"Gaithersburg, MD"
21,Alfis Pilavios,F,"6' 6""",200 lbs,FR,"Athens, Greece"
22,Keith Pinckney,G,"6' 1""",180 lbs,SR,"Lithonia, GA"
23,Stephen Vassor,F,"6' 7""",240 lbs,SR,"Lawrenceville, VA"
25,Brandan Stith,F,"6' 7""",240 lbs,SR,"Lawrenceville, VA"
55,Greg McClinton,F,"6' 7""",200 lbs,SR,"Winston-Salem, NC"
