number,name,position,height,weight,class,hometown
0,Stef Smith,G,"6' 1""",170 lbs,FR,"Ajax, ON"
1,Skyler Nash,G,"6' 6""",215 lbs,FR,"Chicago, IL"
2,Trae Bell-Haynes,G,"6' 2""",180 lbs,SR,"Toronto, ON"
3,Anthony Lamb,F,"6' 6""",227 lbs,SO,"Rochester, NY"
4,David Urso,G,"6' 2""",200 lbs,SR,"Pittsburgh, PA"
5,Samuel Dingba,F,"6' 5""",205 lbs,JR,"Yaounde, Cameroon"
12,Bailey Patella,F,"6' 5""",185 lbs,FR,"Lenox, MA"
14,Cam Ward,G,"6' 2""",170 lbs,SR,"Marshall, WI"
15,Ra Kpedi,F,"6' 9""",220 lbs,FR,"Indianapolis, IN"
20,Ernie Duncan,G,"6' 3""",190 lbs,JR,"Evansville, IN"
21,Everett Duncan,G,"6' 6""",190 lbs,SO,"Evansville, IN"
24,Ben Shungu,G,"6' 2""",200 lbs,FR,"Burlington, VT"
25,Drew Urquhart,F,"6' 8""",219 lbs,SR,"Vancouver, BC"
32,Josh Speidel,F,"6' 7""",210 lbs,FR,"Columbus, IN"
35,Payton Henson,F,"6' 8""",215 lbs,SR,"Siloam Springs, AR"
44,Nate Rohrer,F,"6' 7""",215 lbs,SR,"Underhill, VT"
