number,name,position,height,weight,class,hometown
0,Quatarrius Wilson,F,"6' 8""",200 lbs,JR,"Mobile, AL"
1,Kalob Ledoux,G,"6' 3""",215 lbs,SO,"Port Barre, LA"
2,James Harvey,G,"6' 2""",172 lbs,JR,"Amite, LA"
3,Richard Laku,F,"6' 8""",190 lbs,SO,"Dallas, TX"
5,Fred Haywood,F,"6' 5""",186 lbs,FR,"Mound Bayou, MS"
10,Jarren Greenwood,G,"6' 2""",172 lbs,JR,"Houston, TX"
11,Myles Hutchinson,G,"6' 0""",170 lbs,FR,"Abbeville, LA"
12,Jacob Ledoux,G,"6' 3""",177 lbs,SO,"Port Barre, LA"
13,Jacob Bonnington,F,"6' 11""",228 lbs,FR,"Sugar Land, TX"
15,LaBarrius Hill,F,"6' 8""",199 lbs,SR,"Parrish, AL"
20,Kelvin Henry Jr.,G,"6' 0""",202 lbs,FR,"Lake Charles, LA"
30,Adrian Brown,F,"6' 7""",211 lbs,JR,"Houston, TX"
31,Stephen Ugochukwu,F,"6' 7""",220 lbs,SR,"Lewisville, TX"
33,Demarco Owens,F/C,"6' 8""",260 lbs,JR,"St. Louis, MO"
