number,name,position,height,weight,class,hometown
0,Obi Enechionyia,F,"6' 10""",220 lbs,SR,"Springfield, VA"
1,Josh Brown,G,"6' 3""",195 lbs,SR,"Newark, NJ"
2,Alani Moore II,G,"5' 10""",170 lbs,SO,"Washington, DC"
3,Shizz Alston Jr.,G,"6' 4""",180 lbs,JR,"Philadelphia, PA"
4,J.P. Moorman II,F,"6' 7""",205 lbs,FR,"Greensboro, NC"
11,Trey Lowe,G,"6' 7""",165 lbs,SO,"Ewing, NJ"
13,Quinton Rose,G,"6' 8""",185 lbs,SO,"Rochester, NY"
15,Nate Pierre-Louis,G,"6' 4""",185 lbs,FR,"Jersey City, NJ"
21,Justyn Hamilton,F,"6' 10""",190 lbs,FR,"Charlotte, NC"
22,De'Vondre Perry,F,"6' 6""",220 lbs,FR,"Baltimore, MD"
23,Damion Moore,C,"6' 11""",225 lbs,SO,"Jackson, MS"
24,Ernest Aflakpui,C,"6' 10""",240 lbs,JR,"Accra, Ghana"
25,Steve Leonard,F,"6' 6""",180 lbs,SR,"Collegeville, PA"
32,Ayan Nunez de Carvalho,G,"6' 5""",200 lbs,SO,"Parana, Argentina"
