number,name,position,height,weight,class,hometown,player_image
1,Phillip Russell,G,"5' 10""",165 lbs,FR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701120.png
2,Chase Thompson,F,"6' 7""",230 lbs,FR,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897305.png
3,Eric Reed Jr.,G,"6' 2""",190 lbs,JR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703377.png
4,Adam Larson,F,"6' 9""",180 lbs,FR,"Fennimore, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897306.png
5,Chris Harris,G,"6' 3""",205 lbs,JR,"Antioch, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593686.png
10,Manny Patterson,F,"6' 8""",220 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279241.png
11,DQ Nicholas,G,"6' 1""",180 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593687.png
13,Parker Long,G,"6' 2""",175 lbs,SO,"Sikeston, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4606870.png
14,Nate Johnson,C,"6' 9""",250 lbs,JR,"Broward County, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703378.png
21,Nana Akenten,G,"6' 6""",215 lbs,JR,"Bolingbrook, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277969.png
25,Nygal Russell,G,"6' 4""",205 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398354.png
31,Nolan Taylor,F,"6' 7""",260 lbs,SR,"Keller, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066711.png
32,Sam Thompson,F,"6' 10""",250 lbs,FR,"Saint Charles, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897307.png
33,Dylan Branson,G,"6' 5""",220 lbs,FR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703379.png
