number,name,position,height,weight,class,hometown,player_image
1,Shaun Williams,G,"6' 3""",175 lbs,SO,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592213.png
2,Travis Henson,F,"6' 6""",195 lbs,JR,"Oxon Hill, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702471.png
3,Cameron Smith,F,"6' 7""",205 lbs,JR,"Okolona, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702472.png
4,Antavion Collum,G,"6' 8""",240 lbs,SO,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432856.png
5,Grehlon Easter,G,"6' 3""",180 lbs,JR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398050.png
10,Justin Edler-Davis,G,"6' 4""",220 lbs,SR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396025.png
11,Jack Schoemann,F,"6' 7""",200 lbs,JR,"Prairie Village, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397272.png
12,David Walker,G,"6' 4""",215 lbs,JR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702079.png
13,Dalph Panopio,G,"6' 1""",180 lbs,FR,"Rome, Italy",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897653.png
14,Kaleb Higgins,G,"5' 10""",155 lbs,SO,"Pine Bluff, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897654.png
15,Brian Washington,F,"6' 6""",235 lbs,SO,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897655.png
21,Jahveon Medearis,G,"6' 2""",160 lbs,FR,"Downey, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702473.png
22,Justin McCall,G,"6' 6""",210 lbs,SR,"Bakersfield, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278732.png
23,Ivan Reynolds,G,"6' 4""",200 lbs,FR,"Pompano Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897656.png
24,Ray Somerville,C,"6' 10""",230 lbs,FR,"Media, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432115.png
32,Shawn Stith,F,"6' 8""",265 lbs,SR,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594131.png
