number,name,position,height,weight,class,hometown
0,Ryan Allen,G,"6' 2""",200 lbs,SO,"Bowie, MD"
1,Kevin Anderson,G,"6' 5""",190 lbs,SO,"Williamsport, PA"
2,Dylan Painter,F,"6' 10""",225 lbs,JR,"Hershey, PA"
3,Nate Darling,G,"6' 5""",200 lbs,JR,"Halifax, NS"
5,Reggie Gardner Jr.,G,"6' 3""",175 lbs,JR,"Bowie, MD"
10,Johnny McCoy,G,"6' 5""",190 lbs,FR,"Mansfield, MA"
11,Fred Rullo IV,G,"5' 11""",155 lbs,FR,"Newtown Square, PA"
14,Ebby Asamoah,G,"6' 4""",185 lbs,FR,"Rockville, MD"
15,Aleks Novakovich,F,"6' 9""",200 lbs,FR,"Hobart, IN"
22,Jacob Cushing,F,"6' 8""",215 lbs,JR,"Naperville, IL"
23,Davis Long,G,"6' 2""",185 lbs,FR,"Brookeville, MD"
25,Justyn Mutts,F,"6' 7""",220 lbs,SO,"Millville, NJ"
32,Matt Veretto,F,"6' 7""",210 lbs,FR,"Manchester, CT"
33,Collin Goss,F,"6' 11""",230 lbs,JR,"Manassas, VA"
