number,name,position,height,weight,class,hometown
0,Jaelin Llewellyn,G,"6' 2""",175 lbs,FR,"Mississauga, AB"
1,Vittorio Reynoso-Avila,F,"6' 5""",200 lbs,JR,"La Mirada, CA"
2,Jose Morales,G,"5' 9""",170 lbs,JR,"Miramar, FL"
3,Ryan Langborg,G,"6' 4""",186 lbs,FR,"San Diego, CA"
4,Max Johns,G,"6' 3""",195 lbs,FR,"High Point, NC"
5,Drew Friberg,F,"6' 6""",210 lbs,FR,"State College, PA"
10,Charlie Bagin,G,"6' 1""",170 lbs,SO,"Glen Ridge, NJ"
11,Elias Berbari,G,"6' 2""",185 lbs,SR,"Greenlawn, NY"
11,Konrad Kiszka,G,"6' 7""",195 lbs,FR,"Newton, PA"
12,Myles Stephens,G,"6' 5""",210 lbs,SR,"Lawrenceville, NJ"
13,Will Gladson,F,"6' 10""",240 lbs,JR,"Chesterfield, MO"
14,Ethan Wright,G,"6' 3""",180 lbs,FR,"Newton, MA"
15,Ryan Schwieger,G,"6' 6""",205 lbs,SO,"Matthews, NC"
20,Tosan Evbuomwan,F,"6' 7""",209 lbs,FR,"Newcastle, England"
22,Jerome Desrosiers,F,"6' 7""",230 lbs,SO,"St. Hyacinthe, PQ"
23,Elijah Barnes,F,"6' 7""",215 lbs,SO,"Middletown, NJ"
25,Jacob O'Connell,F,"6' 11""",240 lbs,FR,"Voorhees, NJ"
31,Noah Bramlage,F,"6' 8""",225 lbs,SR,"Glandorf, OH"
32,Keeshawn Kellman,F,"6' 8""",220 lbs,FR,"Allentown, PA"
33,Sebastian Much,F,"6' 8""",220 lbs,SO,"Laguna Niguel, CA"
34,Richmond Aririguzoh,C,"6' 9""",230 lbs,JR,"Ewing, NJ"
35,Colby Kyle,F,"6' 8""",190 lbs,FR,"Monroe, WA"
